2859.016379,2861.005732,2861.527013,2870.162673,2879.202153,2881.590696,2883.751189,2884.739471
2858.967538,2861.796270,2862.904732,2869.762584,2875.130974,2880.108657,2884.461021,2884.612336
2858.758803,2860.922461,2861.156401,2871.051306,2875.443693,2879.484631,2882.567125,2887.766080
2859.539532,2861.088468,2861.561659,2865.896165,2876.745477,2882.921507,2884.283449,2884.367678
2857.909253,2861.759445,2861.963551,2869.320979,2878.600237,2881.237504,2883.870863,2883.990189
2858.591847,2861.775735,2864.889077,2867.962136,2877.968235,2882.696583,2883.882921,2884.509698
2858.926941,2864.523299,2866.788645,2867.427740,2878.537824,2882.496125,2884.005622,2887.647609
2858.759028,2860.002432,2864.435853,2866.311072,2877.817511,2883.356282,2884.374504,2887.938369
2858.688031,2864.884402,2867.435205,2870.032883,2879.024801,2882.744548,2884.618254,2886.936658
2858.737500,2864.799617,2866.716635,2869.203982,2878.719918,2882.656559,2884.037869,2887.256908
2859.006402,2864.664420,2867.455127,2868.372512,2878.946741,2883.358945,2884.992203,2888.723101
2857.190183,2859.543824,2864.263127,2868.276355,2877.035736,2882.589036,2885.922678,2886.966770
2859.375374,2863.736687,2867.590501,2867.667702,2877.789798,2882.682856,2886.138266,2886.417329
2855.900840,2859.215076,2864.800499,2867.688525,2877.213896,2883.389318,2885.702620,2886.863237
2859.263752,2864.135538,2865.990987,2867.593735,2877.298129,2881.419171,2884.932145,2885.261170
2858.630480,2859.518732,2862.896099,2873.764936,2879.040012,2881.045058,2883.657974,2885.990093
2858.614162,2862.677923,2864.455536,2870.692862,2875.203371,2882.625521,2884.016979,2889.600381
2856.795231,2859.573174,2862.335675,2868.110199,2876.933785,2882.020838,2883.963423,2888.059875
2859.537602,2862.653298,2863.930826,2867.345895,2876.855864,2882.477248,2884.001345,2888.407565
2859.329155,2862.811371,2862.938220,2865.772807,2877.558280,2882.404202,2884.440839,2888.228775
2858.541204,2862.404997,2863.635571,2870.563550,2878.345885,2883.163028,2884.048365,2888.139598
2858.911528,2863.861147,2864.523308,2869.424100,2879.081984,2882.594454,2883.552505,2888.133499
2859.480799,2862.391383,2862.393052,2862.720284,2877.007987,2882.160614,2883.971188,2887.238209
2858.285523,2863.364632,2863.494084,2871.421579,2879.858706,2880.703188,2882.896686,2885.879936
2858.988335,2863.058986,2863.389401,2870.594997,2877.839909,2880.349152,2883.053719,2885.777108
2857.865280,2862.658572,2862.727552,2871.984982,2880.164140,2881.036429,2882.778073,2885.934433
2858.652113,2863.302455,2863.684268,2864.041499,2877.771652,2880.902838,2882.565444,2885.973650
2858.225885,2863.106776,2863.370311,2871.690391,2879.935744,2881.008400,2882.962235,2885.892202
2859.114386,2863.149607,2863.445677,2863.632473,2876.750090,2881.977611,2884.570156,2888.018106
2859.050853,2861.484562,2863.383639,2863.677426,2877.369533,2880.767361,2882.648110,2885.786577
2858.601071,2862.577725,2864.608074,2865.651702,2876.849704,2881.234782,2884.197507,2888.063215
2859.059310,2862.761612,2862.808502,2863.601433,2877.051610,2881.951731,2885.166684,2886.850215
2859.274061,2862.681703,2862.951394,2863.501026,2876.851565,2881.974928,2886.098503,2887.209371
2859.170135,2862.239561,2863.471280,2865.831660,2878.117600,2882.346174,2884.348593,2887.800222
2858.343008,2859.161086,2861.913308,2865.143501,2876.740509,2881.925348,2884.067673,2886.467011
2858.667950,2861.770727,2864.697051,2870.417098,2878.484319,2882.311833,2883.898549,2885.227024
2858.639024,2861.851965,2862.165441,2863.000461,2876.525869,2881.927574,2884.298778,2886.990414
2858.985278,2861.692595,2863.211484,2868.207292,2877.982915,2880.906246,2882.908733,2885.211626
2859.083461,2860.534900,2862.416456,2864.069673,2877.569836,2881.912938,2883.555424,2886.601694
2858.711147,2862.826566,2864.803721,2865.778172,2878.047185,2881.556468,2883.674519,2885.414575
2858.770578,2860.689704,2864.895197,2870.020787,2879.063727,2880.724403,2883.065935,2885.150737
2858.347269,2861.253913,2864.379835,2871.274911,2879.237321,2879.694227,2882.276910,2885.545794
2858.709861,2861.595004,2861.605960,2863.151102,2877.867105,2881.098921,2883.007136,2885.633243
2859.094168,2861.111549,2863.140662,2868.759039,2878.609768,2881.605781,2885.654726,2885.720790
2859.052117,2861.560949,2862.569103,2868.841542,2878.713427,2881.630802,2885.333031,2885.437006
2859.044546,2859.346731,2863.736471,2866.585367,2877.716801,2881.558511,2885.380849,2885.681874
2859.113589,2860.727678,2862.552142,2867.935436,2878.069301,2881.694151,2885.019805,2885.022967
2859.064645,2859.557794,2860.984439,2863.063908,2877.226656,2881.888931,2884.329481,2886.129793
2858.611928,2861.139921,2862.606014,2867.501693,2878.914024,2880.583902,2882.919102,2885.970162
2859.255930,2859.860878,2862.096647,2862.866462,2876.735615,2882.201142,2883.319460,2886.671151
2858.913070,2862.381488,2863.589576,2869.523294,2879.108586,2880.797383,2882.938557,2885.821600
2858.746998,2863.411512,2864.686525,2870.108581,2879.445471,2879.622658,2882.329720,2885.991265
2858.593446,2863.316913,2864.457729,2870.016635,2879.512079,2881.097429,2883.032424,2885.899835
2858.695458,2863.520871,2863.763379,2870.316002,2879.481710,2879.718897,2882.344925,2885.928053
2858.963665,2861.399852,2862.552224,2868.865239,2878.969147,2881.305053,2883.209785,2885.188504
2859.155841,2861.010944,2861.650048,2861.956318,2876.823118,2881.855799,2883.662365,2886.059847
2858.919617,2861.040077,2861.750909,2868.444309,2878.506993,2881.791435,2883.606404,2884.937990
2858.932975,2861.551335,2861.874352,2868.816495,2878.805863,2881.399827,2883.433923,2885.326835
2858.909244,2862.149500,2862.483704,2866.213358,2878.236664,2881.360141,2883.443221,2885.892413
2859.197871,2860.292549,2861.731808,2866.647063,2878.287546,2882.558247,2884.740139,2886.233262
2859.132424,2860.011299,2861.635800,2866.964962,2878.058905,2882.408741,2884.726749,2885.755006
2858.766104,2858.814581,2859.675244,2862.866703,2878.176501,2881.908242,2883.085197,2886.572492
2858.390221,2858.644595,2860.960404,2862.308692,2877.270022,2882.253414,2883.178765,2886.715255
2858.377542,2859.477541,2861.709052,2863.134303,2877.044711,2882.600273,2883.196008,2886.559293
2858.891375,2860.983236,2861.342686,2867.977566,2878.460084,2881.931995,2883.277457,2886.120875
2858.953566,2859.142746,2860.479247,2868.804260,2878.570232,2880.826249,2882.547442,2886.554702
2858.867754,2859.346660,2859.429823,2860.388836,2876.113845,2878.372306,2882.748274,2887.799073
